ID;TITULO;FRASE;PARTE;LINK;CATEGORIA;AS;TOX;LI;TE
B-ad3jrUE1U;The boondocks 1Temporada - Ep1 (Dublado PT-BR);"""A mulher branca com uma bela bunda.""";Meio;https://www.youtube.com/watch?v=B-ad3jrUE1U&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO;LI;Neutro;Não tóxico;Severa;Não educacional
B-ad3jrUE1U;The boondocks 1Temporada - Ep1 (Dublado PT-BR);"""Filho da puta""";Meio;https://www.youtube.com/watch?v=B-ad3jrUE1U&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO;LI;Negativo;Severo;Severa;Não educacional
B-ad3jrUE1U;The boondocks 1Temporada - Ep1 (Dublado PT-BR);"""E ainda será um filho da puta idiota.""";Fim;https://www.youtube.com/watch?v=B-ad3jrUE1U&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO;LI;Negativo;Não tóxico;Severa;Não educacional
B-ad3jrUE1U;The boondocks 1Temporada - Ep1 (Dublado PT-BR);"""Por causa da porra do cheiro.""";Fim;https://www.youtube.com/watch?v=B-ad3jrUE1U&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO;LI;Negativo;Não tóxico;Severa;Não educacional
B-ad3jrUE1U;The boondocks 1Temporada - Ep1 (Dublado PT-BR);"""É uma invenção de merda.""";Fim;https://www.youtube.com/watch?v=B-ad3jrUE1U&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO;LI;Negativo;Não tóxico;Severa;Não educacional
B-ad3jrUE1U;The boondocks 1Temporada - Ep1 (Dublado PT-BR);"""Eles devem muito com essa merda da sua cara.""";Fim;https://www.youtube.com/watch?v=B-ad3jrUE1U&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO;LI;Negativo;Não tóxico;Severa;Não educacional
B-ad3jrUE1U;The boondocks 1Temporada - Ep1 (Dublado PT-BR);"""Devem achar que você é a porra do Sidney Potier.""";Fim;https://www.youtube.com/watch?v=B-ad3jrUE1U&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO;LI;Negativo;Não tóxico;Severa;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Pra mim isso aqui é tudo uma merda.""";Início;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Severa;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Ou B, lutar com babaca do crioulo cego e louco.""";Início;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Leve;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Seu filho da puta, seu crioulo e diota.""";Início;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Severo;Severa;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""O que você está fazendo desgrassado? """;Início;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Leve;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""esta droga de música?""";Início;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Leve;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Este é o criolo negro samurai.""";Meio;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Leve;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Um momento criolo""";Meio;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Leve;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Eu vi você no jornal com essa sua bunda preta.""";Meio;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Leve;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""quer ter um criolo""";Meio;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Leve;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""filho da puta """;Meio;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Severo;Severa;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Foi por isso, merda.""";Fim;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Severa;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Ele mata um homem usando só a bunda.""";Fim;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Severa;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Um momento criolo particular em vergonha você.""";Fim;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Leve;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""Eu vou comer de sessão, velho!""";Fim;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Não tóxico;Leve;Não educacional
sOA89CKfHPw;The Boondocks - Episódio 4 (Dublado PT-BR);"""É, tá se borrando todo seu criolo safado.""";Fim;https://www.youtube.com/watch?v=sOA89CKfHPw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=4;LI;Negativo;Severo;Leve;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Aqui a gente não desperdiça porra nenhuma.""";Início;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);""" mandado para a prisão e ser estuprado""";Início;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""descreviu violento estupro""";Início;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Vou caçar ele por aí, dá para ele comer os seus próprios testículos.""";Início;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Leve;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Eles vão te estuprar""";Início;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Foda-se.""";Meio;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Moderado;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""A gente tem que ir atrás do filho da puta.""";Meio;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Eu vou montar no traseiro dele que nem um filho da puta.""";Meio;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Eu quero que todo mundo se foda!""";Meio;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Eu tô com fome pra caralho.""";Meio;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""É a merda do racismo.""";Fim;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Leve;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Português, eu filho da puta, você fala?""";Fim;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Moderado;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Eu te desafio, seu filho da puta.""";Fim;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Leve;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Caralho!""";Fim;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
fk3E74NwJqw;The boondocks 1Temporada - Ep5 (Dublado PT-BR);"""Mas, o que vocês estão olhando, caralho?""";Fim;https://www.youtube.com/watch?v=fk3E74NwJqw&list=PLZnx7A_iEZfP4n3pQle4-EgDYma_2FqzO&index=5;LI;Negativo;Não tóxico;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""puta,puta,puta""";Início;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Severo;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""seu puto fudido""";Início;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Severo;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""fudido""";Início;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Severo;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Emorroida""";Início;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Nenhum;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Que diabos""";Início;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Nenhum;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""porra""";Meio;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Nenhum;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Bixas""";Meio;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Severo;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Que merda""";Meio;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Nenhum;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Monte de bosta""";Meio;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Severo;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Voce e um bosta""";Meio;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Severo;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""No meu rabo""";Fim;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Nenhum;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Não peida""";Fim;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Nenhum;Leve;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Caralho""";Fim;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Nenhum;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Que merda""";Fim;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Nenhum;Severa;Não educacional
_yGZR-r3nl0;Stan e Kyle a MELHOR Dupla de SOUTH PARK;"""Se pegar""";Fim;https://www.youtube.com/watch?v=_yGZR-r3nl0;LI;Negativo;Nenhum;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""Oh, caralho!""";Início;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Não tóxico;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""sem esses putos aparecerem""";Início;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Moderado;Leve;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""pra se sincero ele é uma bosta""";Início;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Não tóxico;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""Meu pau""";Início;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Não tóxico;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""porra!""";Início;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Não tóxico;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""pé na porra do universo""";Meio;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Não tóxico;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);Chega no seu filho da puta.;Meio;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Severo;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""Feira puta!""";Meio;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Severo;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""Que merda nada!""";Meio;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Não tóxico;Leve;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""cidade foda.""";Meio;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Positivo;Não tóxico;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);""" em uma franquia foda""";Fim;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Positivo;Não tóxico;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""sua piranha burra""";Fim;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Severo;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""Todo pai um dia comeu mãe de alguém""";Fim;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Não tóxico;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""já comeu a sua mãe""";Fim;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Não tóxico;Severa;Não educacional
xRt1a-TMxcI;South Park FBF - Padre Tarado (Dublado);"""Meu pai comeu a minha mãe""";Fim;https://www.youtube.com/watch?v=xRt1a-TMxcI;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Ah, conta essa porra!""";Início;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""É só assim que eu relaxo de tanto ouvido as suas merdas, caralho!""";Início;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Não brinque no meu da rua, piralhos do caralho!""";Início;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Nenhuma;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""quem cagou na minha varanda?""";Início;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Leve;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Você não passa de uma bichinha!""";Início;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Severo;Leve;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Ah, merda!""";Meio;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Foda-se os amigos da liberdade!""";Meio;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Repito, caralho, cadê você, Supercrack?""";Meio;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Caralho, mas que porra!""";Meio;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);“Foda-se! Mãe! Foda-se! Foda-se! Foda-se!”;Meio;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Severo;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Ei, que porra é essa agora?""";Fim;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Eu já dei conta de um merdinha.""";Fim;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""E quando acabou seu último pingo de força, você achou sua ficha de habilidade. Porra, dói pra valer.""";Fim;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);"""Comer a sua mãe.""";Fim;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Severo;Severa;Não educacional
rnqEzTwdY4U;South Park FBF - O Poder do Peido (Dublado);“Se ele deixou você, puto. E o vilão cometerá um erro, fatal.”;Fim;https://www.youtube.com/watch?v=rnqEzTwdY4U;LI;Negativo;Não tóxico;Leve;Não educacional
NG9p6kyJZ1g;Brickleberry - Aparcalipse - Dublado em Português;"""se não fosse tão puritana na cama.""";Início;https://www.youtube.com/watch?v=NG9p6kyJZ1g;LI;Negativo;Não tóxico;Leve;Não educacional
NG9p6kyJZ1g;Brickleberry - Aparcalipse - Dublado em Português;"""mercado aberto de crianças escravas de Dubai""";Início;https://www.youtube.com/watch?v=NG9p6kyJZ1g;LI;Negativo;Não tóxico;Leve;Não educacional
NG9p6kyJZ1g;Brickleberry - Aparcalipse - Dublado em Português;"""Ela deu pro irmão do Bodo""";Início;https://www.youtube.com/watch?v=NG9p6kyJZ1g;LI;Negativo;Não tóxico;Severa;Não educacional
NG9p6kyJZ1g;Brickleberry - Aparcalipse - Dublado em Português;""" pensando que eu sou algum tipo de pervertido""";Início;https://www.youtube.com/watch?v=NG9p6kyJZ1g;LI;Negativo;Não tóxico;Leve;Não educacional
NG9p6kyJZ1g;Brickleberry - Aparcalipse - Dublado em Português;"""estava ordenando minha próstata""";Início;https://www.youtube.com/watch?v=NG9p6kyJZ1g;LI;Negativo;Não tóxico;Severa;Não educacional
